shot_id,shot_distance,time_clock,shot_result,quarter
214008783545,6.8,7.3,True,1
214008783546,7.01,17.5,True,1
214008783547,0.94,20.5,True,1
214008783548,7.01,10.5,False,1
214008783549,1.46,15.6,False,3
214008783550,1.1,8.9,False,3
214008783551,7.77,8.3,False,2
214008783553,2.38,13.0,True,2
214008783554,5.82,11.7,False,4
214008783555,0.52,19.8,True,4
214008783556,7.74,10.5,True,4
214008783557,7.89,2.8,True,4
214008783558,6.86,4.0,False,4
214008883559,7.07,14.7,False,1
214008883560,5.73,10.7,False,2
214008883561,6.52,17.5,True,2
214008883562,5.49,14.2,True,2
214008883563,6.31,7.0,False,2
214008883564,2.9,11.3,True,2
214008883565,5.64,15.2,False,2
214008883566,7.32,18.9,False,2
214008883567,7.56,16.6,True,2
214008773568,8.75,0.0,False,1
214008773569,7.44,14.8,False,2
214008773570,7.47,9.6,False,2
214008773571,4.3,15.0,False,2
214008773572,6.68,7.5,False,2
214008773573,1.1,20.5,False,2
214008773574,7.59,0.0,False,2
214008773575,5.7,9.1,True,3
214008773576,4.36,11.0,True,3
214008773577,7.44,12.0,False,3
214008773578,6.4,11.2,False,3
214008773579,2.53,15.3,False,3
214008773580,1.98,14.8,True,3
214008773581,5.06,13.8,False,4
214008773582,7.01,19.3,True,4
214008773583,5.64,15.8,True,4
214008773584,2.53,18.3,True,4
214008773585,5.43,11.1,False,4
214008773586,1.22,16.4,True,1
214008773587,7.28,10.8,False,1
214008773588,1.4,20.0,False,1
214008773589,1.62,7.2,False,1
214008773590,1.65,21.6,False,2
214008773591,7.62,7.8,False,3
214008773592,7.47,18.3,True,3
214008773593,2.44,8.4,False,4
214008773594,7.65,11.0,False,4
214009083595,7.22,11.1,True,1
214009083596,7.89,21.7,False,1
214009083597,6.07,14.3,True,1
214009083598,6.31,15.0,False,1
214009083599,6.31,10.2,True,1
214009083600,6.16,13.7,False,1
214009083601,6.83,15.5,True,2
214009083602,6.92,15.2,False,2
214009083603,7.83,21.7,True,2
214009083604,7.86,13.9,False,2
214009083605,6.61,12.6,False,2
214009083606,6.64,5.4,True,2
214009083607,6.4,14.6,False,3
214009083608,5.52,13.0,False,3
214009083609,7.22,10.3,True,3
214009083610,5.91,7.4,True,3
214009083611,7.83,17.8,True,3
214009083612,7.04,5.4,False,3
214009083613,7.44,13.0,False,3
214009083614,7.01,6.0,True,3
214009083615,7.32,11.6,False,4
214009083616,7.16,13.8,False,4
214009083617,5.82,7.1,False,4
214009083618,1.55,14.0,True,4
214009083619,4.33,8.1,False,4
214009083620,6.0,11.9,False,5
214009083621,0.61,6.8,False,5
214008883622,7.22,12.8,True,1
214008883623,7.32,15.0,True,1
214008883624,7.8,19.0,False,1
214008883625,7.22,0.0,False,1
214008883626,6.77,14.6,False,2
214008883627,5.91,15.8,True,2
214008883628,5.79,12.6,False,2
214008883629,5.94,14.1,False,2
214008883630,6.61,13.1,True,3
214008883631,6.83,13.7,True,3
214008883632,7.59,21.5,False,3
214008883633,6.52,17.0,True,3
214008883634,7.47,10.5,True,4
214008883635,5.3,17.4,False,4
214008883636,7.47,14.0,False,4
214008773637,6.89,15.5,False,1
214008773638,7.74,16.0,True,1
214008773639,7.16,15.0,True,1
214008773640,0.12,16.6,True,2
214008773641,6.4,18.0,False,2
214008773642,6.04,13.8,True,2
214008773643,6.07,19.1,False,2
214008773644,7.47,15.2,False,3
214008773645,7.25,19.6,False,3
214008773646,7.01,10.8,False,3
214008773647,3.63,13.8,False,4
214008773648,5.67,13.4,True,4
214008773649,7.59,18.4,False,4
214008773650,2.77,4.3,False,4
214009083651,3.2,14.8,False,1
214009083652,4.6,10.9,False,1
214009083653,5.79,7.6,True,1
214009083654,5.27,14.3,True,1
214009083655,7.44,17.6,True,1
214009083656,7.59,3.6,False,2
214009083657,2.44,14.0,True,2
214009083658,5.06,5.1,True,2
214009083659,5.24,9.6,False,2
214009083660,4.51,15.4,True,2
214009083661,4.88,10.5,True,2
214009083662,5.43,15.8,False,3
214009083663,7.77,13.4,True,3
214009083664,2.59,6.1,False,4
214009083665,5.67,12.1,False,4
214009083666,4.21,13.0,True,4
214009083667,5.49,11.6,True,4
214009083668,7.77,10.8,False,4
214009083669,2.5,15.5,True,4
214009083670,4.18,9.4,True,4
214009083671,7.28,21.5,False,4
214009083672,5.61,6.0,False,4
214009083673,2.65,0.4,False,4
214009083674,6.04,14.0,False,5
214009083675,5.46,17.9,False,5
214009083676,1.86,14.5,True,5
214009083677,4.91,7.9,True,5
214009083678,1.83,0.0,False,5
214009083679,6.8,0.0,False,5
214008883680,6.31,16.2,True,1
214008883681,2.07,11.3,True,1
214008883682,4.75,16.9,True,1
214008883683,0.61,21.6,True,1
214008883684,5.03,12.7,False,1
214008883685,3.75,16.4,False,1
214008883686,3.69,12.0,True,1
214008883687,1.34,12.0,True,2
214008883688,4.33,16.6,True,2
214008883689,7.53,18.3,True,2
214008883690,8.11,1.7,False,2
214008883691,4.57,11.0,True,2
214008883692,3.23,19.2,False,3
214008883693,7.44,11.0,True,3
214008883694,1.46,16.8,False,3
214008883695,5.15,9.3,False,4
214008883696,4.75,15.6,True,4
214008883697,7.68,6.8,False,4
214008883698,5.55,3.0,True,4
214008883699,1.86,8.3,False,4
214008773700,4.91,3.0,True,1
214008773701,7.5,8.6,False,1
214008773702,5.61,20.0,True,1
214008773703,6.13,4.6,False,1
214008773704,5.85,19.4,True,1
214008773705,3.66,20.5,True,1
214008773706,6.95,2.1,False,2
214008773707,3.44,18.6,True,2
214008773708,4.94,18.2,True,2
214008773709,0.43,16.0,True,2
214008773710,3.81,21.0,False,2
214008773711,5.39,12.4,False,3
214008773712,4.21,15.2,True,3
214008773713,4.75,15.0,True,3
214008773714,5.64,15.5,True,3
214008773715,7.07,3.2,False,3
214008773716,5.67,6.2,True,4
214008773717,7.56,5.1,False,4
214008773718,5.64,9.1,True,4
214009083719,0.94,16.7,False,1
214009083720,0.79,9.1,True,2
214009083721,1.34,24.0,True,4
214009083723,1.62,13.5,False,5
214008883724,0.85,11.6,True,1
214008883725,0.15,13.3,True,1
214008883726,0.34,13.0,True,1
214008883727,0.79,19.4,False,1
214008883728,0.88,23.8,False,2
214008883729,1.52,23.9,True,3
214008883730,7.86,23.7,False,4
214008773731,0.37,23.2,False,1
214008773732,1.01,24.0,True,1
214008773733,1.01,23.1,True,2
214009083734,4.85,3.1,False,1
214009083735,7.56,6.4,True,2
214009083736,8.66,3.0,False,2
214009083737,7.56,9.4,False,2
214009083738,7.8,0.0,False,2
214009083739,6.4,4.8,False,3
214009083740,6.77,11.0,False,3
214009083741,7.01,12.8,True,4
214009083742,7.47,13.7,False,4
214009083743,2.5,12.1,True,5
214008883744,4.72,7.0,False,3
214008883745,6.68,9.9,False,4
214008773746,1.22,8.3,True,2
214008773747,7.59,18.2,True,2
214008773748,7.92,9.4,False,2
214009083749,4.63,12.7,False,1
214009083750,7.92,8.8,True,1
214009083751,7.86,10.8,False,1
214009083752,1.92,6.9,False,2
214009083753,6.64,7.4,True,3
214009083754,7.62,11.6,True,3
214009083755,8.02,9.0,False,3
214009083756,7.68,14.3,False,3
214009083757,1.65,13.8,False,3
214008883758,7.96,1.9,False,1
214008883759,7.59,13.9,True,1
214008883760,4.72,17.0,False,1
214008883761,0.94,5.0,True,3
214008883762,1.65,23.0,False,3
214008883763,7.77,9.5,False,3
214008883764,3.57,11.9,False,3
214008883765,7.04,13.2,False,3
214008883766,0.85,18.2,False,3
214008883767,7.04,13.2,False,3
214008883768,6.89,6.1,False,4
214008883769,6.98,14.6,True,4
214008773770,2.13,8.0,True,1
214008773771,7.62,16.2,False,1
214008773772,2.44,6.9,True,1
214008773773,7.53,8.0,False,1
214008773774,5.88,7.7,False,2
214008773775,7.62,15.9,False,2
214008773776,0.52,24.0,False,2
214008773777,7.8,16.0,True,3
214008773778,6.64,14.2,True,3
214008773779,2.44,10.1,False,3
214008773780,1.83,7.5,True,3
214008773781,7.13,13.9,True,3
214009083782,0.94,9.1,True,2
214009083783,5.3,11.2,False,2
214009083784,2.41,3.9,False,3
214009083785,5.36,0.9,False,3
214009083786,1.22,6.8,True,4
214009083787,4.15,13.1,False,4
214008883788,0.7,21.9,True,1
214008883789,5.82,13.2,False,2
214008883790,2.62,6.0,True,2
214008883791,0.79,10.3,True,4
214008883792,1.1,23.6,True,4
214008883793,0.94,7.1,True,4
214008883794,1.46,10.5,False,4
214008883795,5.18,15.2,False,4
214008773796,0.4,9.4,True,1
214008773797,2.96,12.3,False,1
214008773798,5.76,5.0,True,4
214008933799,6.98,0.0,False,1
214008933800,6.61,7.3,False,4
214008773801,5.46,1.6,False,1
214008773802,7.41,16.0,False,2
214008773803,7.1,20.0,False,2
214008773804,4.66,13.5,False,2
214008773805,2.87,9.8,False,2
214008773806,4.66,18.4,False,4
214008773807,7.25,13.6,False,4
214008933808,1.28,5.3,False,1
214008933809,3.29,23.7,True,1
214008933810,5.46,7.7,True,1
214008933811,6.19,12.3,True,1
214008933812,4.63,7.6,True,1
214008933813,3.17,7.7,False,2
214008933814,1.1,14.7,True,2
214008933815,5.88,8.8,True,3
214008933816,6.95,10.3,False,3
214008933817,6.28,12.6,True,3
214008933818,6.28,12.4,True,3
214008773819,3.93,0.8,False,1
214008773820,5.85,10.2,False,1
214008773821,6.64,5.0,False,1
214008773822,4.51,12.5,True,1
214008773823,0.52,10.2,False,2
214008773824,0.98,24.0,True,2
214008773825,5.12,7.6,False,3
214008773826,1.37,24.0,False,3
214008773827,4.88,15.2,False,3
214008773828,6.28,3.3,False,3
214008773829,0.82,3.8,False,3
214008773830,1.55,12.9,False,3
214008773831,2.99,9.9,False,4
214008773832,7.47,19.0,True,1
214008773833,1.71,11.7,False,1
214008773834,7.32,12.8,False,1
214008773835,5.03,15.0,False,1
214008773836,2.32,9.0,False,1
214008773837,4.27,11.0,False,2
214008773838,0.88,9.7,True,2
214008773839,7.5,10.3,False,2
214008773840,7.25,11.5,True,3
214008933841,8.02,11.2,False,1
214008933842,7.56,3.0,False,2
214008933843,1.58,18.7,False,2
214008933844,8.23,11.0,False,2
214008933845,6.98,8.2,True,2
214008933846,1.25,20.4,True,2
214008933847,7.86,7.0,False,2
214008933848,6.95,12.5,True,3
214008933849,7.38,14.5,True,4
214008933850,1.13,5.3,True,4
214008933851,0.73,12.4,True,4
214008933852,3.81,9.3,False,4
214008933853,1.34,14.3,False,4
214008773854,6.34,8.7,True,1
214008773855,7.99,12.2,True,2
214008773856,1.77,19.9,True,2
214008773857,6.16,10.9,True,2
214008773858,0.43,19.0,False,2
214008773859,0.46,10.7,True,2
214008773860,1.74,15.8,False,2
214008773861,1.22,9.9,False,2
214008773862,3.69,5.0,False,2
214008773863,8.47,19.0,False,3
214008773864,7.83,22.0,False,3
214008773865,7.22,14.3,False,4
214008773866,0.67,15.2,True,4
214008773867,7.28,4.6,True,4
214008773868,0.49,10.5,True,4
214008773869,5.12,5.4,False,4
214008773870,7.07,13.6,False,4
214008773871,4.54,7.2,True,4
214008773872,1.25,4.6,True,4
214008773873,7.65,13.9,False,4
214008773874,0.76,23.7,False,4
214008773875,7.04,11.6,True,4
214008773876,4.02,16.3,False,4
214008933877,7.25,10.0,False,1
214008933878,7.35,13.5,True,1
214008933879,2.26,11.3,False,1
214008933880,7.59,20.8,True,1
214008933881,7.44,16.0,False,2
214008933882,0.34,8.6,True,3
214008933883,5.97,5.0,False,3
214008933884,0.91,18.0,False,3
214008933885,1.28,1.4,False,3
214008933886,7.62,9.7,False,4
214008933887,7.35,15.0,True,4
214008933888,7.47,5.9,False,4
214008773889,6.77,9.2,True,1
214008773890,7.8,16.1,False,2
214008773891,3.6,23.3,False,3
214008773892,7.47,13.2,True,3
214008773893,6.83,10.7,True,3
214008773894,2.01,11.5,False,3
214008773895,9.45,15.0,False,4
214008933896,3.54,10.0,False,1
214008933897,7.35,15.3,False,1
214008933898,4.24,0.4,False,1
214008933899,7.86,11.8,False,1
214008933900,0.34,12.3,True,2
214008933901,0.94,15.6,True,2
214008933902,7.22,18.6,True,2
214008933903,7.68,3.2,False,2
214008933904,8.35,2.4,False,3
214008933905,8.08,2.5,False,3
214008933906,0.55,12.3,True,3
214008933907,1.77,15.1,True,3
214008933908,1.1,16.3,False,3
214008933909,6.28,2.4,False,3
214008933910,2.23,16.4,False,4
214008933911,1.37,14.5,False,4
214008933912,1.77,12.0,True,4
214008933913,8.14,15.2,True,4
214008933914,2.59,14.5,False,4
214008933915,2.99,4.7,True,4
214008933916,7.99,15.5,False,4
214008933917,3.41,19.0,False,4
214008933918,2.65,8.1,False,4
214008773919,7.68,15.5,False,1
214008773920,1.19,10.7,False,1
214008773921,1.65,13.8,False,1
214008773922,1.71,15.0,True,2
214008773923,1.37,19.1,True,2
214008773924,7.22,17.0,True,3
214008773925,2.53,7.3,True,3
214008773926,7.13,6.2,False,3
214008773927,1.55,6.5,False,3
214008773928,7.5,8.3,False,3
214008773929,7.28,14.7,True,3
214008773930,8.56,0.0,False,3
214008773931,1.92,1.7,False,4
214008773932,0.58,4.0,False,4
214008773933,7.86,9.5,False,4
214008773934,7.77,11.3,False,4
214008773935,2.8,8.0,False,4
214008933936,0.85,12.1,True,1
214008933937,3.29,12.0,False,1
214008933938,0.43,0.9,True,1
214008933939,0.58,13.8,True,2
214008933940,0.67,24.0,True,2
214008773941,0.58,9.6,True,1
214008773942,6.22,10.9,False,2
214008773943,3.05,1.6,False,2
214008773944,0.46,11.3,True,3
214008773945,0.24,4.6,False,3
214008773946,0.49,19.1,False,3
214008773947,1.04,24.0,False,4
214008773948,0.24,24.0,False,4
214009083949,7.28,19.0,True,1
214009083950,7.41,9.4,False,2
214009083951,3.11,16.4,True,2
214009083952,7.35,6.2,False,3
214009083953,6.95,10.4,False,3
214009083954,7.71,3.5,False,3
214009083955,7.44,9.8,False,4
214009083956,7.65,18.7,True,4
214009083957,7.68,10.8,False,5
214008793958,0.46,16.5,True,1
214008793959,7.35,18.2,True,1
214008793960,1.07,21.0,True,1
214008793961,7.68,19.4,False,2
214008793962,0.67,20.3,True,2
214008793963,7.65,14.8,True,2
214008793964,7.47,9.0,False,3
214008793965,7.65,6.6,True,3
214009083966,5.06,1.1,True,4
214008793967,7.07,7.9,True,1
214008793968,7.68,9.9,False,2
214009083969,4.88,9.8,True,1
214009083970,7.01,1.6,False,1
214009083971,5.82,10.0,False,1
214009083972,2.53,9.0,False,1
214009083973,5.97,9.0,False,1
214009083974,1.77,8.1,True,1
214009083975,6.83,7.7,False,1
214009083976,2.62,9.9,True,1
214009083977,4.42,2.5,False,1
214009083978,6.28,13.9,False,2
214009083979,2.38,1.6,True,2
214009083980,6.16,12.1,False,2
214009083981,6.37,9.3,False,3
214009083982,1.49,21.4,True,3
214009083983,5.58,15.2,False,3
214009083984,3.11,9.3,True,3
214009083985,5.0,5.9,False,3
214009083986,1.55,0.9,False,3
214009083987,0.46,22.5,True,3
214009083988,6.13,16.8,True,3
214009083989,7.59,2.5,False,4
214009083990,6.31,3.8,False,4
214009083991,0.64,8.8,True,4
214009083992,4.82,14.0,False,4
214009083993,5.85,14.9,True,4
214009083994,2.65,11.2,False,4
214009083995,5.82,12.6,False,5
214009083996,0.82,11.5,True,5
214009083997,6.16,3.4,False,5
214009083998,0.43,12.9,True,5
214008793999,6.25,13.0,False,1
214008794000,2.38,6.5,False,1
214008794001,7.65,15.2,False,1
214008794002,7.53,11.0,False,1
214008794003,1.25,24.0,True,1
214008794004,2.04,15.0,True,1
214008794005,2.65,4.5,False,1
214008794006,6.31,13.0,False,1
214008794007,1.77,5.4,True,1
214008794009,7.71,0.0,False,1
214008794011,0.3,8.3,False,2
214008794012,6.34,20.1,False,3
214008794014,5.15,5.9,True,3
214008794018,2.04,17.5,False,3
214008794021,4.91,7.0,False,4
214008794022,1.19,24.0,True,4
214009084024,0.55,23.6,True,1
214009084025,7.28,8.3,True,1
214009084026,7.04,14.8,True,1
214009084027,4.63,3.0,True,1
214009084028,5.85,14.3,False,1
214009084029,7.25,13.4,False,2
214009084030,7.96,7.0,False,3
214009084031,7.35,6.6,False,4
214009084032,7.62,4.2,False,4
214009084033,7.35,17.2,True,4
214009084034,8.05,6.6,True,5
214008794035,6.71,10.0,True,1
214008794036,7.5,12.6,False,1
214008794037,7.47,9.0,False,1
214008794038,6.43,9.1,False,2
214008794039,7.5,12.0,False,3
214008794040,7.53,13.9,False,3
214009084041,1.25,20.0,False,1
214009084042,1.19,16.5,False,1
214009084043,7.41,13.0,False,1
214009084044,7.89,9.0,False,2
214009084045,0.4,10.7,False,2
214009084046,1.19,16.1,False,3
214009084047,8.6,16.8,False,3
214009084048,0.88,11.3,False,3
214009084049,8.14,13.9,False,4
214009084050,8.17,22.9,False,4
214009084051,7.25,19.7,False,4
214009084052,6.98,14.8,False,5
214009084053,0.76,14.5,True,5
214008794054,0.34,21.1,True,1
214008794055,2.04,16.7,False,1
214008794056,5.76,19.3,False,1
214008794057,2.83,14.9,True,2
214008794058,1.01,16.9,True,2
214008794059,0.82,9.6,False,2
214008794060,0.82,14.7,True,2
214008794061,8.66,20.4,True,3
214008794062,3.54,9.9,True,3
214008794063,8.17,13.4,False,3
214008794065,4.54,12.0,False,4
214008794066,7.65,7.2,True,4
214008794069,7.56,5.8,False,4
214008794070,2.44,8.0,False,4
214008794071,1.98,7.0,True,4
214008794072,4.15,6.4,False,4
214008794073,5.64,0.4,True,4
214009024085,0.43,24.0,True,1
214009024086,3.05,10.5,False,1
214009024087,5.0,12.8,False,1
214009024088,1.43,10.4,True,1
214009024089,0.73,17.3,True,1
214009024090,1.01,24.0,True,1
214009024091,4.57,10.8,False,1
214009024092,2.13,12.6,True,1
214009024093,7.59,10.3,False,2
214009024094,1.58,15.3,True,2
214009024095,3.26,6.4,False,2
214009024096,5.09,10.5,True,3
214009024097,4.54,10.5,False,3
214009024098,4.48,22.6,True,4
214009024099,7.5,18.7,False,4
214009024100,6.77,10.6,False,4
214008884101,1.13,19.7,False,1
214008884102,3.9,8.4,False,1
214008884103,6.22,13.7,False,1
214008884104,1.58,17.6,True,1
214008884105,2.1,19.2,True,1
214008884106,2.77,4.0,True,2
214008884107,5.97,12.9,False,2
214008884108,4.51,0.0,False,2
214008884109,6.55,12.8,False,3
214008884110,0.88,10.3,True,3
214008884111,3.69,17.3,False,3
214008884112,1.65,9.0,True,3
214008884113,2.19,4.1,False,4
214008884114,4.51,10.2,False,4
214008884115,1.62,10.3,False,4
214008884116,2.29,11.8,False,4
214009024117,0.94,6.0,True,1
214009024118,1.1,3.0,True,1
214009024119,4.05,4.1,False,2
214009024120,0.52,24.0,False,2
214009024121,0.37,14.6,False,3
214008884122,1.04,12.5,True,1
214008884123,4.45,5.9,True,1
214008884124,0.82,14.0,True,1
214008884125,5.49,14.5,False,1
214008884126,3.08,10.8,False,2
214008884127,0.12,13.8,True,3
214008884128,0.67,17.3,False,4
214008884129,0.3,6.8,False,4
214008994134,6.89,12.1,False,1
214008994135,10.91,0.0,False,2
214008994137,5.64,19.4,True,3
214008904143,6.25,10.1,False,1
214008904144,6.52,8.2,True,1
214008904145,5.24,10.3,False,1
214008904146,2.77,19.2,True,1
214008904147,0.88,20.0,True,1
214008904148,5.73,7.3,False,1
214008904149,2.32,19.6,False,3
214008904150,7.92,12.5,True,3
214008904151,6.28,16.0,False,3
214008904152,7.25,10.0,False,3
214008904153,7.77,7.2,False,3
214008904154,7.53,6.1,False,4
214008904155,7.5,14.9,False,4
214008904156,7.71,4.8,True,4
214008824157,1.1,7.0,False,1
214008824158,5.76,14.9,False,1
214008824159,5.67,23.0,True,1
214008824160,7.44,19.4,True,1
214008824161,7.71,14.8,False,1
214008824162,8.08,0.0,True,1
214008824163,6.8,14.3,False,2
214008824164,5.67,4.2,True,3
214008824165,4.27,14.0,False,3
214008824166,7.1,10.6,True,3
214008824167,6.25,11.0,True,3
214008824168,7.38,12.5,False,3
214008824169,7.71,16.5,False,4
214008824170,2.56,14.6,True,4
214008824171,7.99,14.8,True,4
214008824172,8.87,6.2,True,4
214009024173,6.83,13.3,False,2
214009024174,1.1,10.9,False,2
214009024175,6.86,19.2,False,3
214009024176,7.99,10.0,True,4
214008884177,5.82,14.3,True,1
214008884178,1.62,20.0,True,2
214008884179,8.29,7.6,True,2
214008884180,1.46,17.9,False,2
214008884181,0.85,21.8,True,2
214008884182,6.89,11.3,False,2
214008884183,1.71,20.0,True,2
214008884184,7.8,1.4,False,3
214008884185,2.07,0.0,False,3
214008994186,6.34,5.0,False,2
214008994187,1.01,16.2,False,2
214008994188,7.47,15.8,True,2
214008994189,2.53,10.0,True,2
214008994190,1.71,23.3,True,2
214008864191,2.83,12.4,False,2
214008864193,7.53,8.2,False,2
214008864194,0.67,15.6,True,2
214008864195,1.86,7.6,True,4
214008864196,7.5,0.7,True,4
214008864197,7.44,12.1,True,4
214008864198,5.67,10.4,False,4
214008864199,2.53,9.6,False,4
214008884200,7.44,12.7,False,3
214008884201,1.25,19.5,True,4
214009024247,3.57,9.6,True,1
214009024248,6.61,13.7,True,1
214009024249,3.63,6.3,False,2
214009024250,6.22,7.9,True,3
214009024251,6.13,12.6,True,3
214009024252,0.37,14.7,True,4
214008884253,5.85,12.6,False,1
214008884254,6.95,13.0,True,1
214008884255,6.16,17.1,True,1
214008884256,3.57,18.0,False,1
214008884257,6.19,14.1,True,1
214008884258,5.91,8.5,True,2
214008884259,5.61,16.3,False,2
214008884260,6.68,14.5,True,2
214008884261,5.91,12.8,False,3
214008884262,5.24,11.8,True,3
